延续下去,1
09,1
431,1
54,6
对比,1
两年,1
以来,1
拥有,1
改变,1
生活费,1
目前,1
仍然,1
学校,1
活动,1
奖励,1
得到,1
奖学金,1
惭愧,1
丢失,1
来看,1
82,3
当时,1
180,4
是否,1
抓紧,1
过后,1
60,8
怀念,1
有点,1
可惜,1
想着,1
101,5
真正,1
266,1
做事,1
手中,1
资源,1
尽全力,1
小事,1
事后,1
总会,1
总结,1
一直,1
250,2
不好,1
眼前,1
惬意,1
聊着,1
琐事,1
面包,1
音乐,1
没事,1
到处,1
翻一翻,1
心里,1
学到,1
有趣,1
537,1
143,5
数电,1
期中,1
76,3
最气,1
写错,1
一点点,1
以为,1
方法,1
然而,1
可悲,1
却是,1
就此,1
怀疑,1
否定,1
之前,1
218,1
鼓励,1
值得注意,1
问题,1
475,1
细心,1
膨胀,1
羡慕,1
侥幸心理,1
稍稍,1
一下,1
642,1
答案,1
第一次,1
冷漠,1
是我太,1
也许,1
高冷,1
到底,1
应有,1
熟练,1
弱者,1
人会,1
怜悯,1
期望,1
一件,1
113,3
尽力,1
逃避,1
漂亮,1
有毒,1
小时,1
175,2
717,1
作业,1
他妈的,1
人间,1
二月,1
散落,1
天涯,1
嫉妒,1
最舒服,1
崩溃,1
昨天,1
192,3
收到,1
枇杷,1
阔以,1
所以,1
389,1
惜取,1
没错,1
比赛,1
难搞,1
的话,1
226,1
更是,1
边学,1
过程,1
150,2
基础,1
77,3
摸爬滚打,1
一身,1
Python,1
落个,1
到头来,1
搞好,1
自由自在,1
经济,1
周日,1
后山,1
顺道,1
四月,1
清凉,1
荷叶,1
挂雨尖,1
青蛙,1
鸟鸣,1
翠柳生,1
湖边,1
闲步,1
幽情,1
波柔水,1
自怜,1
有没有,1
最能,1
打发,1
知乎,1
抖音,1
漫画,1
容易,1
感到疲倦,1
良好,1
身体,1
一会儿,1
打电话,1
睡一觉,1
打扰,1
模式,1
213,1
妥协,1
把握,1
总得,1
有个度,1
太过,1
走心,1
坚持,1
伤心,1
事业,1
恣意,1
富足,1
多好,1
与其说是,1
不如说是,1
责任心,1
太重,1
遇不到,1
一旦,1
倾心,1
相付,1
恐怕,1
一部分,1
不怕,1
孤独,1
一生,1
就算,1
95,4
封闭,1
也好,1
73,6
承受,1
个人,1
余生,1
虚伪,1
不如,1
平凡,1
寻找,1
真挚,1
160,2
记得,1
点半,1
怎么,1
347,1
睡着,1
哈哈,1
438,1
刚才,1
看到,1
352,1
一句,1
相互,1
痴情,1
一节课,1
周末,1
过成,1
气不气,1
结束,1
不论,1
结果,1
161,1
如何,1
折腾,1
114,3
边缘,1
不了,1
108,3
打击,1
写首,1
发泄,1
留恋,1
非时花,1
自落,1
辣手,1
摧花,1
柳堪能,1
无力,1
问世,1
老子,1
稀罕,1
妄为,1
无休止,1
浪费时间,1
受不了,1
其他,1
186,3
拖累,1
再也,1
确实,1
297,1
经验,1
识人,1
用人,1
之才,1
全局,1
引导,1
走向,1
气魄,1
一点一点,1
见识,1
积累,1
主要,1
挫折,1
击倒,1
优柔寡断,1
舍得,1
转头就走,1
坚毅,1
内心,1
这般,1
资历,1
做不了,1
困苦,1
羁绊,1
看着,1
身旁,1
身不由己,1
难受,1
166,1
人情,1
表面,1
功夫,1
令人恶心,1
我要,1
洞察,1
事物本质,1
而且,1
能驭,1
人识,1
爱人,1
面对,1
从容不迫,1
迎难而上,1
丰富多彩,1
伤害,1
资本,1
做作,1
很少,1
欧克,1
想通,1
贪心,1
其余,1
自然而然,1
当然,1
248,2
有所,1
凭借,1
拿到,1
教材,1
巨人,1
肩膀,1
学好,1
一门,1
知识,1
尽可能,1
全面,1
理解,1
来自,1
综合,1
顿悟,1
多强,1
厚积薄发,1
量变,1
质变,1
558,1
关机,1
下午,1
200,2
崔军,1
电话,1
专心,1
突然,1
学医,1
机械,1
太苦,1
高考,1
多考,1
155,1
专业,1
这么久,1
发出,1
昨晚,1
137,3
不闷,1
关门,1
一个半,1
一道,1
材料力学,1
题目,1
没睡,1
听懂,1
一到,1
计算,1
分析,1
例题,1
希望,1
299,1
缺氧,1
缺水,1
心烦,1
意燥,1
思考,1
244,1
心疼,1
每天,1
194,1
各科,1
温故知新,1
好巧,1
培玲,1
哈哈哈,1
待会儿,1
一起,1
吃饭,1
工程,1
材料,1
纪律,1
实验成绩,1
零分,1
老师,1
承诺,1
亲眼,1
感触,1
严格,1
装置,1
效果,1
不错,1
207,2
总算,1
调试,1
贾文兴,1
两天,1
56,9
负责,1
不用,1
手机,1
一切都是,1
轻松,1
和谐,1
128,4
飞行,1
先先,1
简单,1
入手,1
心理,1
规律,1
了解,1
暂时,1
存储,1
没网,1
明天,1
253,1
没课,1
公平,1
组长,1
标榜,1
团结,1
是不是,1
想到,1
一年,1
值得,1
100,4
过去,1
终于,1
190,2
熬夜,1
早点,1
267,1
画图,1
格物致知,1
虚心,1
待物,1
认同,1
这方面,1
好像,1
渐行,1
渐远,1
发现,1
长处,1
才能,1
手下,1
卧槽,1
开个机,1
打通,1
偏向,1
保持,1
135,1
现状,1
印象,1
当初,1
不该,1
寻求,1
麻烦事,1
那些,1
八面玲珑,1
道理,1
妈累,1
几天,1
日记,1
电脑,1
记事本,1
源于,1
太难受,1
明早,1
实验,1
答辩,1
分钟,1
中文,1
case,1
上次,1
康杰,1
是因为,1
这次,1
指导,1
生活态度,1
心底,1
排斥,1
费劲,1
讨好,1
活法,1
无限,1
极限,1
好久不见,1
远在天边,1
朋友,1
无关,1
风月,1
治愈,1
工作,1
压迫,1
功败垂成,1
越是,1
后面,1
书读,1
百遍,1
其义,1
我信,1
记住,1
要是,1
一周,1
呵呵,1
早就,1
求求,1
别来,1
下周,1
流体力学,1
考试,1
活动室,1
整体,1
清扫,1
干净,1
人开,1
空调,1
报告,1
感伤,1
再有,1
简直,1
摧残,1
叫做,1
在实践中,1
试错,1
中学,1
学会,1
反思,1
整年,1
上面,1
导致,1
大学生,1
本职,1
学业,1
层层,1
am,1
free,1
again,1
tmr,1
想菲菲,1
课程,1
情缘,1
经历,1
补下来,1
房真,1
舒服,1
一天,1
232,1
还要,1
复习,1
呜呜,1
开脱,1
需求,1
不太,1
文化背景,1
克制,1
渠道,1
当下,1
PPT,1
悲哀,1
愿意,1
拼搏,1
殚精竭虑,1
以后,1
读书,1
故事,1
观察,1
周边,1
人物,1
不至于,1
深陷,1
无法自拔,1
炼达,1
看清楚,1
高低贵贱,1
究竟,1
好多,1
现有,1
深究,1
剩下,1
静谧,1
美好,1
上台,1
录音,1
下来,1
注意,1
提升,1
88,2
听到,1
回忆,1
中午,1
讲解,1
紧张,1
05,1
228,2
cL3xHlZFzTIkyKvsaX0ivw,1
后天,1
晴好,1
劳过,1
心无焦,1
打个,1
早自习,1
概率论,1
去川,1
美取,1
快递,1
等不及,1
好脏,1
阴道,1
下面,1
有个,1
JJ,1
打理,1
基因,1
诞生,1
美妙,1
奇特,1
想不到,1
释放,1
性欲,1
平和,1
积极,1
进取,1
调节,1
自身,1
掌阅,1
音频,1
讲座,1
讲得,1
告诉,1
诉诸,1
情感,1
一味,1
起到,1
事半功倍,1
另外,1
挺舒服,1
TM,1
起初,1
几何,1
高中,1
定理,1
最大,1
障碍,1
设限,1
做多大,1
定论,1
毛泽少,1
思美人,1
爸妈,1
二十岁,1
近点,1
看来,1
和菲菲,1
差不多,1
老弟,1
差别,1
哥哥,1
出生,1
小孩,1
一辈,1
不得不,1
副作用,1
肚子,1
简而难,1
一棵树上吊死,1
放下,1
原理,1
至少,1
一两个,1
197,1
早起,1
珍惜,1
浪费,1
移动,1
通知,1
我用,1
流量,1
搞完,1
估计,1
故障,1
划不来,1
一出,1
做作业,1
效率,1
搞不懂,1
写字,1
咚咚,1
这手速,1
黄巧,1
周艳秋,1
速度,1
吓死,1
居然,1
朗朗,1
重大,1
录个,1
面试,1
视频,1
好长时间,1
312,1
办公,1
周四,1
闭馆,1
只好,1
算了,1
寝室,1
卷子,1
准时,1
忙碌,1
分心,1
那里,1
看出,1
说不上,1
无奈,1
忐忑不安,1
强迫症,1
输入法,1
皮肤,1
.-,1
EXSmhyW,1
CMuWa0VMVji4Q,1
经过,1
后写,1
这里,1
说法,1
好久,1
起身,1
牵挂,1
直接,1
做做,1
想起,1
141,1
小时候,1
见解,1
渐渐,1
想法,1
不过如此,1
是从,1
四点,1
玩抖,1
音到,1
五点,1
六点,1
悠哉悠哉,1
巧者,1
劳而,1
真谛,1
休息,1
好开心,1
一次性,1
进步,1
事会,1
放松,1
很行,1
错觉,1
略久,1
退步,1
忘却,1
投入,1
常常,1
挫败,1
不同,1
拖延时间,1
长远,1
适合,1
用来,1
这是,1
慢慢,1
积聚,1
总之,1
分散开来,1
加深,1
突击,1
完来,1
保证质量,1
界定,1
停下来,1
英语听力,1
软件,1
太棒,1
掌门,1
辅导,1
通过,1
大概,1
语文,1
数学,1
英语,1
理综,1
物理,1
化学,1
生物,1
差得,1
一分,1
三级,1
多半,1
加成,1
室内,1
蒙蔽,1
双眼,1
恰当,1
环境,1
体味,1
这么晚,1
哪儿,1
掌握,1
特点,1
透彻,1
歌词,1
太棒了,1
电视剧,1
主题曲,1
张靓颖,1
作词,1
振华,1
海雷,1
作曲,1
简弘,1
编曲,1
万家,1
长路,1
迢迢,1
思君,1
远方,1
白驹,1
驰骋,1
星辰,1
浩荡,1
心郁伤,1
浮云,1
悠悠,1
归鸟,1
辞远乡,1
上下,1
求索,1
衷肠,1
回望,1
心若香,1
苍凉,1
香草,1
何来,1
美人赏,1
古人,1
不及,1
徒留,1
一抹,1
思美人兮心,1
自香,1
芬芳,1
世人,1
平生,1
沧浪,1
飞御,1
九天,1
高翔,1
白天,1
好难,1
后知后觉,1
敏锐,1
感知,1
智商,1
不起,1
出人头地,1
要说,1
肯定,1
倘若,1
不择手段,1
没意思,1
共处,1
半辈子,1
下一辈,1
平辈,1
陪伴,1
存在,1
怎么样,1
观念,1
接近,1
不然,1
忘年交,1
zWc,1
qSq2NFjUQvjzlncmeA,1
刷牙,1
回到,1
床上,1
高潮,1
第几个,1
样子,1
心中,1
太高,1
照样,1
有人,1
顺风,1
顺水,1
稳定,1
累死累活,1
高三,1
还累,1
受到,1
意识,1
狭隘,1
道路,1
只不过,1
事倍功半,1
回馈,1
前提,1
很累,1
要不是,1
积极进取,1
辜负,1
导引,1
说话,1
腰疼,1
无聊,1
发呆,1
意淫,1
随时,1
最佳,1
搞定,1
相率,1
越来越,1
看不起,1
几斤几两,1
初中,1
小学,1
重演,1
帮得,1
yBZDWXcHTi,1
EpT03JQwgrA,1
唯美,1
有木有,1
出淤泥而不染,1
美人,1
算是,1
无憾,1
终归是,1
欣赏,1
建立,1
模样,1
乐事,1
丰富,1
精神境界,1
推崇,1
白居易,1
一大,1
接地,1
高度,1
顺利,1
不愿,1
享受,1
158,1
别站,1
看似,1
平常,1
某些,1
难以,1
企及,1
全校,1
停水,1
鸟上,1
枝头,1
蚊子,1
多心,1
浪漫,1
纯洁,1
长得,1
清新,1
抵抗力,1
丸子,1
T恤,1
青春,1
活泼,1
无暇,1
本能,1
说明,1
激素,1
对面,1
恩爱,1
家伙,1
讲话,1
耳塞,1
待人,1
硬伤,1
敢爱敢恨,1
欺负,1
一叫,1
摘下,1
很瘦,1
欢迎,1
当成,1
傻子,1
郑铮,1
有次,1
家里,1
说声,1
有事,1
过来,1
俨然,1
地主家,1
少爷,1
使唤,1
农户,1
多么,1
比较关心,1
健康,1
一度,1
没人管,1
从小,1
重感冒,1
走路,1
回家,1
吃药,1
表达方式,1
从小到大,1
脚崴,1
那次,1
自行车,1
孟轩生,1
催促,1
胆量,1
懈怠,1
脚趾甲,1
踢掉,1
看过,1
开始,1
372,1
强忍,1
疼痛,1
世界,1
332,1
人爱,1
死心塌地,1
对不起,1
夸张,1
不谦虚,1
受过,1
世界观,1
矫情,1
含蓄,1
仪式,1
感是,1
后来,1
形成,1
人穷,1
只能靠,1
磨灭,1
佛系,1
得过且过,1
更加,1
均衡,1
看法,1
二十余年,1
养育,1
时不时,1
正确,1
教育,1
提前,1
知味,1
苦涩,1
平淡,1
后半辈子,1
相处,1
继续,1
适应,1
独自,1
坐在,1
往事,1
想丁欢,1
彭谨,1
大脑,1
自觉,1
整理,1
发生,1
走过,1
不失为,1
统计,1
高频,1
金庸,1
小说,1
说起,1
好多天,1
学了,1
编程,1
走不出,1
舒适,1
摆脱,1
时林林杰,1
刘朗,1
智障,1
对白,1
缠绕,1
轻视,1
任何,1
许久,1
固化,1
思维,1
一时间,1
转变,1
一般,1
重庆,1
口语化,1
长时间,1
今天下午,1
点半来,1
第三次,1
遇到,1
用脑,1
很困,1
果然,1
长期,1
洗个,1
考好,1
模电,1
硬生生,1
写成,1
聊天记录,1
十点,1
一刻,1
歌曲,1
作业题,1
来记,1
公式,1
批次,1
记忆,1
打字,1
基本,1
103,2
数字,1
范围,1
笛子,1
带点,1
OK,1
小猪,1
佩奇,1
一本,1
写个,1
几十万,1
听见,1
张朝鑫,1
陈浩帮,1
拒绝,1
确定,1
陈浩,1
时刻,1
损耗,1
义气,1
合作,1
章节,1
每个,1
满分,1
不骄不躁,1
沉着,1
应对,1
氛围,1
由于,1
ppt,1
买点,1
皮蛋,1
考完,1
天刀,1
绩点,1
玩归,1
402,1
人要,1
难道,1
撕破,1
陈然,1
许淦丹,1
摩擦,1
谢谢你们,1
人性,1
本贱,1
不屑,1
考得,1
自我感觉,1
太细,1
还好,1
填空,1
改错,1
基本上,1
两道,1
算错,1
gg,1
以上,1
原谅,1
细节,1
概念,1
必须,1
高点,1
不见,1
黄河,1
心不死,1
考前,1
好歹,1
两套,1
当做,1
考完试,1
清楚,1
几次,1
次次,1
运气,1
不敢,1
保证,1
反正,1
做一套,1
模拟,1
没底,1
加油,1
信誓旦旦,1
很伤,1
我心,1
放心,1
排名,1
一科,1
水平,1
拿奖,1
电脑前,1
无所事事,1
记日记,1
到位,1
行动,1
看书,1
撩妹,1
时时,1
如履薄冰,1
值得尊重,1
难得,1
等价,1
在我心中,1
精力有限,1
奢求,1
份量,1
估摸,1
心思,1
592,1
赵芳榕,1
回答,1
满意,1
男朋友,1
先睡,1
KOnXZ7fNaz4ErG9OT2sJvw,1
完马,1
原课,1
夏天,1
难有,1
凉爽,1
如沐春风,1
叠加,1
弯矩,1
啊啊啊,1
玩游戏,1
很爽,1
妒忌,1
奇怪,1
牙签,1
搭桥,1
砂纸,1
很快,1
等待,1
罗宇,1
消息,1
书吧,1
立功,1
立德,1
立言,1
在意,1
人生在世,1
迟早,1
脱离,1
依附,1
自主,1
养猪,1
段时间,1
电路,1
线性代数,1
高数,1
这节,1
毫无,1
再久,1
SAFO,1
认为,1
狐朋狗友,1
限制,1
外国,1
会起,1
反作用,1
改卷,1
马马虎虎,1
应付,1
重要性,1
长大,1
激情,1
死气沉沉,1
为了,1
货币,1
经济学,1
准备金,1
防止,1
贷款,1
实用,1
减少,1
交换,1
政府,1
担保,1
债券,1
算了吧,1
一辈子,1
某人,1
结婚,1
姑且,1
依赖,1
心意,1
很难,1
相恋,1
某个,1
终老,1
普通,1
代替,1
哪有,1
不可,1
替代,1
交合,1
少时,1
憧憬,1
只怕,1
沦落,1
筹码,1
男女之间,1
区别,1
从来,1
纷繁复杂,1
眼里,1
无论如何,1
尽时,1
总归,1
要入,1
凡尘,1
阴暗面,1
修身齐家,1
济世,1
情怀,1
渐趋,1
保守,1
通达,1
122,1
试讲,1
回想,1
点点滴滴,1
贺前,1
红梅,1
等等,1
一次次,1
成就,1
失落,1
周围,1
期待,1
自我实现,1
杆秤,1
随着,1
年龄,1
增长,1
不再,1
怀抱,1
纠结,1
倾向,1
态度,1
征服,1
顺应,1
本心,1
太累,1
压制,1
不住,1
转移,1
否则,1
变本加厉,1
雄性激素,1
屁用,1
感动,1
动物,1
唯有,1
达到,1
锻炼,1
变强,1
成功,1
学是,1
出自,1
清醒,1
王道,1
搭个,1
费力,1
找个,1
苦力,1
说到底,1
往上爬,1
普通人,1
俗气,1
少有,1
几个,1
93,3
信赖,1
不够,1
资格,1
有时,1
很菜,1
不负责任,1
换个,1
角度,1
与我无关,1
原本,1
死皮赖脸,1
存留,1
世间,1
放弃,1
意思,1
出世,1
何必,1
于世,1
活在,1
必然,1
目的,1
人哈,1
如同,1
蜉蝣,1
无挂,1
不算,1
活着,1
偶尔,1
从容,1
生命,1
回归,1
尘土,1
宇宙,1
健身,1
给出,1
完美,1
欣慰,1
一步,1
年岁,1
XDcDataFy9mNT6lVttnUxA,1
荷塘,1
湖水,1
徜徉,1
情意,1
高涨,1
只要,1
地儿,1
地上,1
天空,1
一言为定,1
许下诺言,1
碰到,1
聊天,1
缺少,1
妹子,1
脸皮,1
博美人,1
一笑,1
无比,1
卑微,1
年纪,1
相互理解,1
牵绊,1
遇见,1
太普通,1
价值,1
无牵无挂,1
无忧,1
无愁,1
犯困,1
先写,1
10kg,1
主动,1
论文,1
早晨,1
男生,1
追女生,1
不管怎么,1
平权,1
帽子,1
单纯,1
中心,1
时代,1
风格,1
什么样,1
解决,1
早期,1
强制,1
附属品,1
自理,1
变成,1
急剧,1
上升,1
古往今来,1
少数,1
凑合,1
强行,1
附会,1
罢了,1
心平气和,1
保留,1
渴求,1
倒不如,1
这趟,1
对得起,1
人家,1
偏见,1
一是,1
认知,1
局限,1
二是,1
荷尔蒙,1
性别,1
女好,1
文明,1
持剑,1
功名,1
解甲,1
糟糠,1
保障,1
就行了,1
妨碍,1
深交,1
后代,1
人类,1
聪明,1
况且,1
切身,1
责任,1
榜样,1
私自,1
做主,1
属于,1
概括,1
强求,1
目标,1
放到,1
实现,1
上去,1
古今中外,1
向往,1
众多,1
不休,1
诗篇,1
反过来,1
可遇,1
从前,1
单相思,1
从此以后,1
纵身,1
尘世,1
委心,1
以期,1
求得,1
一段,1
随性,1
博弈论,1
具有,1
先天,1
相当,1
一场,1
博弈,1
局势,1
被动,1
钥匙,1
叶腾宇,1
开门,1
可是,1
这儿,1
贾文兴要,1
换成,1
125%,1
放开,1
拿来,1
开心,1
成长,1
空话,1
面临,1
一颗,1
进出,1
社团,1
发红包,1
报账,1
名誉,1
企图,1
宠辱不惊,1
足够,1
强大,1
每一刻,1
独特,1
周一,1
有时候,1
交个,1
深入,1
泛泛之交,1
另一方面,1
检验,1
课业,1
三件,1
主次,1
立下,1
誓言,1
日子,1
除非,1
自慰,1
疏导,1
情绪,1
做法,1
注意力,1
下下策,1
体会,1
快感,1
玉龟,1
含露,1
抱紧,1
金莲,1
微颤,1
扶身,1
回味无穷,1
好好学习,1
下次,1
